bigram,sadness,joy,love,anger,fear,surprise
week after,0.11100947856903076,0.14292274415493011,0.007180164102464914,0.5125827193260193,0.2201705276966095,0.006134398747235537
week and,0.06378108263015747,0.2462906539440155,0.0066571650095283985,0.5628308653831482,0.11475030332803726,0.005689898505806923
week i,0.05130370333790779,0.09062299132347107,0.002529154997318983,0.819179117679596,0.03446728736162186,0.0018977150321006775
week of,0.04494607076048851,0.07900621742010117,0.0030509375501424074,0.7067985534667969,0.1626548171043396,0.0035434418823570013
week was,0.08164482563734055,0.2850516438484192,0.004075775388628244,0.5668776035308838,0.057216111570596695,0.005134011618793011
week or,0.061237335205078125,0.16314257681369781,0.005110854282975197,0.5156424045562744,0.24861349165439606,0.006253277882933617
week is,0.061949726194143295,0.3099977672100067,0.004850300960242748,0.564954400062561,0.05340668559074402,0.0048411232419312
week to,0.0639665499329567,0.19867730140686035,0.006241293624043465,0.6230155229568481,0.10292545706033707,0.005173888057470322
week contemplating,0.020729709416627884,0.05968238785862923,0.0028159611392766237,0.7797309756278992,0.1350436806678772,0.0019973507151007652
week feeling,0.01886487379670143,0.9440727829933167,0.003871997119858861,0.0036599300801753998,0.026972362771630287,0.0025580639485269785
week so,0.04895522817969322,0.2128676176071167,0.004005271475762129,0.6674952507019043,0.06284486502408981,0.0038316845893859863
week tomorrow,0.0736023485660553,0.4888335168361664,0.0057248882949352264,0.379671186208725,0.04869532212615013,0.00347272795625031
after expecting,0.002685330342501402,0.011652864515781403,0.0009836184326559305,0.02788308821618557,0.9546554684638977,0.0021396155934780836
after being,0.2522222697734833,0.204893559217453,0.005853276699781418,0.36228761076927185,0.1677902191877365,0.006953046191483736
after my,0.15603142976760864,0.16613835096359253,0.007822994142770767,0.601626455783844,0.062083255499601364,0.006297640968114138
after effects,0.17772993445396423,0.3628184199333191,0.007019932381808758,0.18437662720680237,0.2578546106815338,0.010200360789895058
after a,0.107233926653862,0.3033081293106079,0.007792171090841293,0.38335373997688293,0.18873251974582672,0.009579457342624664
after feeling,0.08202430605888367,0.13175426423549652,0.01920982450246811,0.004761022515594959,0.7397719025611877,0.02247866801917553
after i,0.19319336116313934,0.21147510409355164,0.006132480222731829,0.5289978384971619,0.05472041293978691,0.005480788182467222
after talking,0.005724385846406221,0.011631154455244541,0.001276300405152142,0.9132141470909119,0.06642142683267593,0.0017326856032013893
after sadhana,0.3171759843826294,0.309195876121521,0.013137094676494598,0.2153887301683426,0.13818861544132233,0.0069137876853346825
after the,0.10763008892536163,0.27996474504470825,0.010363133624196053,0.3404645025730133,0.248257577419281,0.01331997662782669
after playing,0.05581027641892433,0.5951767563819885,0.0049300300888717175,0.11324653029441833,0.22227247059345245,0.008563950657844543
after that,0.13963192701339722,0.3877575993537903,0.01251490879803896,0.34912288188934326,0.09817969053983688,0.012793011963367462
after time,0.09388363361358643,0.39519062638282776,0.010580635629594326,0.3474132716655731,0.1399610936641693,0.012970703653991222
after tackling,0.01750151254236698,0.03672260046005249,0.0024552589748054743,0.7529906630516052,0.188270702958107,0.0020592589862644672
after failing,0.9866229891777039,0.002063638996332884,0.00041211230563931167,0.005599332973361015,0.00485196290537715,0.00045002831029705703
after sweet,0.01397393923252821,0.3272412419319153,0.6388880610466003,0.014279603026807308,0.0036594534758478403,0.001957664266228676
after enjoying,0.0012875354150310159,0.9833095669746399,0.01250147819519043,0.0010535391047596931,0.0005604436155408621,0.0012873727828264236
after first,0.06128240376710892,0.24832893908023834,0.009140286594629288,0.3630780875682831,0.3056047856807709,0.012565486133098602
after hogmanay,0.04450472071766853,0.00883448962122202,0.0010812538675963879,0.8782282471656799,0.06607481092214584,0.0012765013379976153
after all,0.11632584780454636,0.4945930540561676,0.008725104853510857,0.3289291262626648,0.04430338367819786,0.0071234568022191525
after went,0.08875804394483566,0.5199262499809265,0.006969287525862455,0.2757355272769928,0.09906993061304092,0.009540962055325508
after thoughts,0.09053368121385574,0.1917726844549179,0.00905443076044321,0.5311616063117981,0.17006099224090576,0.007416632026433945
after watching,0.03757549822330475,0.2673264443874359,0.009303601458668709,0.21329179406166077,0.4438289701938629,0.028673725202679634
after long,0.1317937672138214,0.7048941850662231,0.009895388036966324,0.11103072017431259,0.03621825575828552,0.006167834624648094
after reading,0.02807389385998249,0.20572543144226074,0.0036666616797447205,0.05925028771162033,0.6868107318878174,0.016473013907670975
after three,0.10872669517993927,0.16707202792167664,0.00844820961356163,0.5292641520500183,0.1761934757232666,0.010295463725924492
after coming,0.0712541937828064,0.47985807061195374,0.008257433772087097,0.33729222416877747,0.0976235568523407,0.0057145063765347
after six,0.12358549237251282,0.2040640264749527,0.007987914606928825,0.4693862795829773,0.18423813581466675,0.010738186538219452
after we,0.09634710848331451,0.46391963958740234,0.008844790048897266,0.35709381103515625,0.06708864122629166,0.0067059556022286415
after every,0.09097234159708023,0.19665172696113586,0.006923638749867678,0.5634209513664246,0.13379444181919098,0.008236866444349289
after spending,0.30069848895072937,0.2696179449558258,0.004729235079139471,0.34233301877975464,0.07866021245718002,0.003961112815886736
after which,0.1369505673646927,0.44160938262939453,0.01346344593912363,0.27288731932640076,0.12156286090612411,0.013526396825909615
after nearly,0.11352555453777313,0.41402721405029297,0.007724740542471409,0.13769583404064178,0.3060329556465149,0.02099371701478958
after wave,0.05676834657788277,0.18069526553153992,0.008721135556697845,0.29757508635520935,0.44029760360717773,0.015942582860589027
after looking,0.03527137637138367,0.42264142632484436,0.00570308044552803,0.15063132345676422,0.3620030879974365,0.02374972216784954
after viewing,0.023086251690983772,0.22466276586055756,0.005044530611485243,0.09400007128715515,0.6340439915657043,0.01916244439780712
expecting him,0.0077139935456216335,0.056422408670186996,0.0029559407848864794,0.1825535148382187,0.7449740171432495,0.005380050744861364
expecting this,0.008521512150764465,0.08740466833114624,0.0031335854437202215,0.11928331106901169,0.7762839794158936,0.00537299457937479
expecting good,0.0037388696800917387,0.983219563961029,0.0012868308695033193,0.006574529688805342,0.004247740842401981,0.0009324977290816605
expecting to,0.01141038816422224,0.1434141993522644,0.004051059018820524,0.18632720410823822,0.6492713093757629,0.005525841843336821
your son,0.026496386155486107,0.025671306997537613,0.004550151061266661,0.9279245734214783,0.013708113692700863,0.0016494381707161665
your problems,0.27138379216194153,0.011822045780718327,0.0017236608546227217,0.7064394950866699,0.0076631223782896996,0.0009678408969193697
your a,0.017147967591881752,0.04341132566332817,0.0029424214735627174,0.8878435492515564,0.04595847800374031,0.0026962654665112495
your minute,0.038782112300395966,0.19254045188426971,0.003775776829570532,0.6971937417984009,0.06387381255626678,0.0038341081235557795
your pain,0.630429208278656,0.006069052033126354,0.0028023882769048214,0.3493945002555847,0.009945510886609554,0.0013592701870948076
your suffering,0.998497724533081,0.0003015555557794869,0.00024015750386752188,0.0006174213485792279,0.00020515936193987727,0.0001379205787088722
your hello,0.017855435609817505,0.5887970328330994,0.023169534280896187,0.34118393063545227,0.02467658929526806,0.0043174405582249165
your still,0.016047291457653046,0.034162215888500214,0.002965408843010664,0.9302893877029419,0.015253309160470963,0.0012824463192373514
your fancy,0.0035578713286668062,0.9616720676422119,0.006974559277296066,0.01002893690019846,0.0017897924408316612,0.015976758673787117
your yearly,0.08594414591789246,0.5382785797119141,0.009592457674443722,0.3391791880130768,0.021521206945180893,0.005484490655362606
your life,0.17598679661750793,0.20091156661510468,0.015160582028329372,0.5804560780525208,0.02378886565566063,0.003696062136441469
your own,0.06840771436691284,0.17621392011642456,0.007526697125285864,0.7147362232208252,0.028977004811167717,0.00413849949836731
your education,0.026722680777311325,0.8225768208503723,0.007368455175310373,0.13118714094161987,0.010063908994197845,0.0020809643901884556
your creative,0.0005823948886245489,0.9972453117370605,0.0005223746411502361,0.000850072072353214,0.0003778306709136814,0.00042202265467494726
your activist,0.00802139937877655,0.036761391907930374,0.002277680905535817,0.9409894943237305,0.010815869085490704,0.0011342372745275497
your worker,0.006798157002776861,0.014903761446475983,0.0012413467047736049,0.9707011580467224,0.005376089364290237,0.000979518168605864
your presence,0.01324486080557108,0.36030706763267517,0.011179356835782528,0.48433390259742737,0.1263049840927124,0.00462984899058938
your eyes,0.06788188219070435,0.11030737310647964,0.018804125487804413,0.7120566368103027,0.084302619099617,0.0066473279148340225
your splendid,0.0003859479329548776,0.9978792667388916,0.0007342043099924922,0.00030404195422306657,0.00020010572916362435,0.0004964775871485472
your efforts,0.007215089630335569,0.939017117023468,0.005522336810827255,0.04333306849002838,0.0035638995468616486,0.0013485572999343276
your partner,0.022002829238772392,0.25988009572029114,0.007420595269650221,0.6545237898826599,0.052731048315763474,0.0034416455309838057
your brand,0.02128763124346733,0.5966671109199524,0.012528211809694767,0.3544152081012726,0.012035607360303402,0.0030662817880511284
your fragrance,0.0034630978479981422,0.09255169332027435,0.8899050354957581,0.007350396364927292,0.004211174789816141,0.0025185481645166874
your musicianship,0.0007018986507318914,0.9921460747718811,0.004273560829460621,0.0015655307797715068,0.0005183529574424028,0.000794477469753474
your days,0.1516292691230774,0.2541496157646179,0.011415550485253334,0.5678386092185974,0.011183329857885838,0.003783634165301919
your mommy,0.14983846247196198,0.46310511231422424,0.0369049571454525,0.30349865555763245,0.04171093553304672,0.004941921215504408
your sweet,0.0021343708503991365,0.2910667955875397,0.7029772400856018,0.0018886805046349764,0.0008909299504011869,0.0010418773163110018
your love,0.014234727248549461,0.08879733085632324,0.8651379942893982,0.027354035526514053,0.003069366095587611,0.001406638533808291
your feelings,0.1809517741203308,0.1094716265797615,0.29261183738708496,0.38104692101478577,0.03311394527554512,0.0028038336895406246
your lives,0.07307019829750061,0.0854567214846611,0.007112244144082069,0.809395968914032,0.0224053505808115,0.0025594946928322315
your side,0.02506585605442524,0.08702132850885391,0.016120925545692444,0.8477556109428406,0.022268174216151237,0.0017681973986327648
your heart,0.08726038783788681,0.21032504737377167,0.07940312474966049,0.5925639271736145,0.026348451152443886,0.004099059849977493
your looking,0.026800120249390602,0.22461549937725067,0.017155494540929794,0.5301186442375183,0.14744000136852264,0.05387027561664581
your lovely,0.0009561485494486988,0.002256211591884494,0.9946162104606628,0.0005430751480162144,0.0006592299323529005,0.0009692030726000667
your beloved,0.0025446678046137094,0.42403021454811096,0.5705354809761047,0.0014048682060092688,0.0006750905304215848,0.0008096405072137713
your stressful,0.937760591506958,0.010771176777780056,0.0007876037270762026,0.04541986063122749,0.00480072433128953,0.00046016223495826125
your belly,0.06453435868024826,0.050716571509838104,0.0780860185623169,0.4360116720199585,0.3616598844528198,0.008991539478302002
your vision,0.03474043682217598,0.647689163684845,0.006450923625379801,0.1652875691652298,0.13853062689304352,0.007301269564777613
your time,0.03248865529894829,0.15125051140785217,0.005944995209574699,0.7942646741867065,0.013066037558019161,0.0029850895516574383
your personal,0.01062523853033781,0.023057971149683,0.002229028381407261,0.9550061821937561,0.00815209373831749,0.0009294121991842985
your family,0.12924835085868835,0.23501352965831757,0.01615237072110176,0.585188627243042,0.02995830960571766,0.004438824485987425
your skin,0.031895022839307785,0.04065106064081192,0.036286160349845886,0.7675682306289673,0.11806593090295792,0.005533646792173386
your hair,0.01976078189909458,0.030985083431005478,0.008251494728028774,0.9086418747901917,0.029799319803714752,0.0025615293998271227
your body,0.05675080046057701,0.09672991931438446,0.03312014043331146,0.6862150430679321,0.12112388014793396,0.006060251500457525
your comments,0.002481957199051976,0.0025831912644207478,0.0006756565417163074,0.9917780160903931,0.002023754408583045,0.00045744943781755865
your house,0.02373727783560753,0.024404428899288177,0.0032636288087815046,0.909538209438324,0.03738543391227722,0.001671057310886681
your breath,0.022978464141488075,0.10816961526870728,0.012419385835528374,0.8185577988624573,0.03452836349606514,0.00334640103392303
your face,0.04630805924534798,0.05603356659412384,0.008129889145493507,0.8161097764968872,0.06943291425704956,0.00398580078035593
your hand,0.011818158440291882,0.0148213692009449,0.004636205267161131,0.9227866530418396,0.043504394590854645,0.002433247398585081
